UserID,Country,Language,RegDate,FirstPay,FirstAct,FirstSp,FirstCa,FirstGa,FirstPo,ApplicationID,Gender
1324984,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1324988,616,9,2/1/2005,20050325,20050325,20050325,NULL,NULL,NULL,1,1
1324991,792,7,2/1/2005,20050202,20050202,20050428,NULL,NULL,20050202,31,0
1324993,276,2,2/1/2005,20050430,20050430,20050430,NULL,NULL,NULL,3,1
1324996,276,2,2/1/2005,20050209,20050209,20050209,NULL,NULL,NULL,3,1
1324999,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325000,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325002,40,2,2/1/2005,20050201,20050201,20050201,20050302,NULL,NULL,1,1
1325011,208,11,2/1/2005,20050201,20050201,NULL,20050201,NULL,20050201,1,1
1325013,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325015,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325016,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325017,276,2,2/1/2005,20050215,20050224,20050224,NULL,NULL,NULL,3,1
1325018,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325022,276,2,2/1/2005,20050205,20050205,20050205,NULL,NULL,NULL,3,1
1325024,788,6,2/1/2005,20050427,20050427,20050427,NULL,NULL,NULL,1,1
1325025,792,7,2/1/2005,20050202,20050202,20050202,20050307,NULL,NULL,9,1
1325026,276,2,2/1/2005,20050205,20050205,20050205,NULL,NULL,NULL,3,1
1325027,40,2,2/1/2005,20050507,20050507,20050507,20050613,20050626,NULL,1,0
1325028,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325029,300,8,2/1/2005,20050201,20050201,20050201,20050409,NULL,NULL,1,0
1325040,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325043,276,2,2/1/2005,20050201,20050204,20050204,NULL,NULL,NULL,3,1
1325045,724,4,2/1/2005,20050201,20050201,NULL,20050201,NULL,NULL,24,0
1325046,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325047,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325048,276,2,2/1/2005,20050210,20050210,20050210,NULL,NULL,NULL,3,1
1325050,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325051,276,2,2/1/2005,20050425,20050427,20050427,NULL,NULL,NULL,3,1
1325055,276,2,2/1/2005,20050424,20050424,20050424,NULL,NULL,NULL,3,1
1325056,826,1,2/1/2005,20050422,20050422,20050422,NULL,NULL,NULL,1,1
1325057,276,2,2/1/2005,20050212,20050213,20050213,NULL,NULL,NULL,3,1
1325058,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325059,300,8,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,14,0
1325060,276,2,2/1/2005,20050203,20050204,20050204,NULL,NULL,NULL,3,1
1325061,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325062,792,7,2/1/2005,20050201,20050201,NULL,20050201,NULL,NULL,38,1
1325064,40,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325071,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325072,276,2,2/1/2005,20050209,20050209,20050209,NULL,NULL,NULL,3,1
1325073,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325076,300,8,2/1/2005,20050311,20050311,20050311,NULL,NULL,NULL,14,1
1325077,300,8,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,14,1
1325079,724,4,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325080,250,6,2/1/2005,20050204,20050204,20050204,20050214,20050212,NULL,1,0
1325084,40,2,2/1/2005,20050729,20050729,20050729,NULL,NULL,NULL,1,1
1325085,616,9,2/1/2005,20050208,20050208,20050208,NULL,NULL,NULL,1,1
1325089,250,6,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325090,276,2,2/1/2005,20050205,20050205,20050205,NULL,NULL,NULL,3,1
1325091,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325092,276,2,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,3,1
1325094,792,7,2/1/2005,20050208,20050209,20050209,NULL,NULL,NULL,9,1
1325095,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325097,276,2,2/1/2005,20050331,20050331,20050331,NULL,NULL,NULL,3,1
1325098,276,2,2/1/2005,20050205,20050211,20050211,NULL,NULL,NULL,3,1
1325102,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325103,300,8,2/1/2005,20050201,20050201,20050201,20050201,NULL,NULL,24,1
1325105,276,2,2/1/2005,20050630,20050210,20050210,NULL,NULL,NULL,3,1
1325106,208,11,2/1/2005,20050201,20050201,20050206,20050425,20050419,20050201,23,1
1325110,578,10,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325111,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325115,276,2,2/1/2005,20050919,20050919,20050919,NULL,NULL,NULL,1,1
1325117,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,0
1325119,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325120,616,9,2/1/2005,20050208,20050208,20050208,NULL,NULL,NULL,1,1
1325121,196,8,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,0
1325126,724,4,2/1/2005,20050201,20050201,20050201,NULL,20050702,20050705,1,1
1325128,276,2,2/1/2005,20050203,20050207,20050207,NULL,NULL,NULL,3,1
1325132,792,7,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,9,1
1325133,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325138,276,2,2/1/2005,20050201,20050203,20050203,NULL,NULL,NULL,1,1
1325141,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325142,792,7,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,9,1
1325144,858,4,2/1/2005,20050315,20050315,20050315,20050331,NULL,NULL,1,1
1325146,276,2,2/1/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1325148,348,14,2/1/2005,20050510,20050512,20050512,20050513,20050615,NULL,1,1
1325151,300,8,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,14,1
1325152,276,2,2/1/2005,20050204,20050205,20050205,NULL,NULL,NULL,3,1
1325153,276,2,2/1/2005,20050204,20050205,20050205,NULL,NULL,NULL,3,1
1325154,578,10,2/1/2005,20050201,20050201,NULL,NULL,NULL,20050201,15,1
1325155,40,2,2/1/2005,20050205,20050205,20050205,NULL,NULL,NULL,1,1
1325157,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325158,724,4,2/1/2005,20050201,20050201,20050201,20050822,NULL,NULL,1,1
1325159,792,7,2/1/2005,20050207,20050211,20050211,20050211,NULL,NULL,9,1
1325161,40,2,2/1/2005,20050201,20050201,20050201,20050214,NULL,NULL,1,0
1325163,40,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,0
1325164,276,2,2/1/2005,20050203,20050210,20050210,NULL,NULL,NULL,3,1
1325165,724,4,2/1/2005,20050201,20050201,20050201,20050202,20050302,NULL,1,1
1325166,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325167,276,2,2/1/2005,20050208,20050208,20050208,NULL,NULL,NULL,3,1
1325169,276,2,2/1/2005,20050208,20050208,20050208,NULL,NULL,NULL,3,0
1325170,208,11,2/1/2005,20050201,20050201,NULL,20050201,NULL,20050201,23,1
1325173,276,2,2/1/2005,20050204,20050205,20050205,NULL,NULL,NULL,1,1
1325174,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325175,276,2,2/1/2005,20050307,20050422,20050422,NULL,NULL,NULL,3,1
1325177,276,2,2/1/2005,20050205,20050206,20050206,NULL,NULL,NULL,3,1
1325180,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325182,276,2,2/1/2005,20050204,20050206,20050206,NULL,NULL,NULL,3,1
1325183,276,2,2/1/2005,20050920,20050922,20050922,NULL,NULL,NULL,3,1
1325185,300,8,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,14,1
1325186,276,2,2/1/2005,20050208,20050210,20050210,NULL,NULL,NULL,3,1
1325187,616,9,2/1/2005,20050204,20050204,20050204,20050613,20050208,NULL,1,1
1325188,250,6,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325189,724,4,2/1/2005,20050201,20050204,NULL,20050204,NULL,20050219,1,1
1325190,276,2,2/1/2005,20050203,20050203,20050203,20050208,NULL,NULL,1,1
1325191,276,2,2/1/2005,20050205,20050211,20050211,NULL,NULL,NULL,3,1
1325192,276,2,2/1/2005,20050209,20050209,20050209,NULL,NULL,NULL,3,1
1325194,724,4,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325196,616,9,2/1/2005,20050324,20050325,20050325,NULL,NULL,NULL,1,1
1325197,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325199,208,11,2/1/2005,20050201,20050203,NULL,NULL,NULL,20050203,23,1
1325200,792,7,2/1/2005,20050207,20050207,20050207,NULL,20050217,NULL,9,1
1325204,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325205,276,2,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,3,1
1325206,276,2,2/1/2005,20050204,20050207,20050207,NULL,NULL,NULL,1,1
1325207,642,4,2/1/2005,20050301,20050301,20050301,NULL,NULL,NULL,1,1
1325211,276,2,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,3,1
1325213,276,2,2/1/2005,20050203,20050205,20050205,NULL,NULL,NULL,3,1
1325214,276,2,2/1/2005,20050707,20050707,20050707,NULL,NULL,NULL,3,1
1325215,208,11,2/1/2005,20050924,20050924,20050924,20050924,20050924,NULL,1,0
1325217,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325218,724,4,2/1/2005,20050318,20050318,20050318,20050401,NULL,NULL,1,1
1325219,208,11,2/1/2005,20050201,20050201,NULL,NULL,NULL,20050201,23,1
1325221,276,2,2/1/2005,20050309,20050309,20050309,NULL,NULL,NULL,3,1
1325228,792,7,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,9,1
1325230,276,13,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325231,276,2,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,3,1
1325232,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325233,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325234,724,4,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,1,1
1325235,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325237,40,2,2/1/2005,20050711,20050712,20050712,20050712,NULL,NULL,1,1
1325238,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325240,276,2,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,3,0
1325241,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325243,724,4,2/1/2005,20050201,20050201,20050201,NULL,20050801,NULL,1,1
1325246,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325249,792,7,2/1/2005,20050430,20050430,20050430,NULL,20050501,NULL,9,1
1325250,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325252,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325253,792,7,2/1/2005,20050201,20050201,20050201,20050201,20050201,NULL,9,1
1325256,276,2,2/1/2005,20050901,20050901,20050901,NULL,NULL,NULL,3,1
1325257,300,8,2/1/2005,20050201,20050201,20050201,20050203,20050201,NULL,27,0
1325260,208,11,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,1,1
1325261,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325264,276,2,2/1/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1325267,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325268,276,2,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,3,1
1325269,276,2,2/1/2005,20050209,20050209,20050209,NULL,NULL,NULL,3,1
1325270,792,7,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,9,1
1325271,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325272,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325273,616,9,2/1/2005,20050207,20050207,20050207,20050420,NULL,NULL,1,1
1325274,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325275,616,9,2/1/2005,20050316,20050316,20050316,NULL,NULL,NULL,1,1
1325276,276,2,2/1/2005,20050620,20050620,20050620,NULL,NULL,NULL,3,1
1325281,276,2,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,3,1
1325282,724,4,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325285,380,2,2/1/2005,20050209,20050209,20050209,NULL,20050209,NULL,1,1
1325287,792,7,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,9,1
1325289,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,0
1325290,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325291,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,0
1325294,276,1,2/1/2005,20050201,20050202,20050202,NULL,NULL,NULL,1,1
1325295,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325296,276,2,2/1/2005,20050208,20050209,20050209,NULL,NULL,NULL,3,1
1325298,792,7,2/1/2005,20050927,20050927,20050927,NULL,NULL,NULL,9,1
1325300,208,11,2/1/2005,20050201,20050201,20050228,NULL,20050330,20050201,1,1
1325301,792,7,2/1/2005,20050202,20050202,20050202,20050225,20050310,NULL,9,1
1325302,792,7,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,9,1
1325304,616,9,2/1/2005,20050209,20050209,20050209,NULL,NULL,NULL,1,1
1325309,792,7,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,9,1
1325310,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325311,276,2,2/1/2005,20050208,20050217,20050217,NULL,NULL,NULL,3,1
1325313,276,2,2/1/2005,20050209,20050209,NULL,20050209,NULL,NULL,1,1
1325314,276,2,2/1/2005,20050201,20050203,20050203,NULL,NULL,NULL,3,1
1325318,208,11,2/1/2005,20050201,20050201,20050201,20050201,20050218,20050831,1,1
1325319,300,8,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,14,1
1325323,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325328,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325329,276,2,2/1/2005,20050219,20050219,20050219,NULL,NULL,NULL,3,1
1325330,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325331,276,2,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,3,1
1325333,724,4,2/1/2005,20050201,20050201,20050201,20050201,NULL,NULL,1,0
1325334,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325335,276,2,2/1/2005,20050206,20050206,20050206,NULL,NULL,NULL,3,1
1325337,40,2,2/1/2005,20050201,20050201,20050201,20050201,20050713,NULL,1,0
1325339,56,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,1,0
1325341,616,9,2/1/2005,20050324,20050324,20050324,NULL,NULL,NULL,1,1
1325342,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325343,724,4,2/1/2005,20050214,20050214,20050214,NULL,NULL,NULL,1,1
1325345,724,4,2/1/2005,20050204,20050205,20050205,20050316,NULL,NULL,1,1
1325346,276,2,2/1/2005,20050204,20050209,20050209,NULL,NULL,NULL,3,1
1325347,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325348,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325349,380,3,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,1,1
1325350,578,10,2/1/2005,20050201,20050201,20050202,NULL,NULL,20050201,15,1
1325352,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,1,1
1325353,208,11,2/1/2005,20050201,20050201,20050215,20050202,NULL,20050201,1,1
1325356,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325357,276,2,2/1/2005,20050204,20050207,20050207,NULL,NULL,NULL,3,1
1325358,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325361,276,2,2/1/2005,20050323,20050323,20050323,NULL,NULL,NULL,3,1
1325362,792,7,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,9,1
1325365,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325366,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325367,792,7,2/1/2005,20050201,20050201,20050201,20050201,20050203,NULL,9,1
1325368,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,1,1
1325369,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325372,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325373,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325374,276,2,2/1/2005,20050208,20050208,20050208,NULL,NULL,NULL,1,1
1325376,276,2,2/1/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1325379,276,2,2/1/2005,20050304,20050304,20050304,NULL,NULL,NULL,3,1
1325380,300,8,2/1/2005,20050204,20050205,20050205,NULL,NULL,NULL,14,1
1325381,208,11,2/1/2005,20050201,20050201,20050308,20050201,20050308,20050628,1,0
1325382,792,7,2/1/2005,20050206,20050206,20050206,NULL,NULL,NULL,9,1
1325383,380,3,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,1,1
1325384,276,2,2/1/2005,20050208,20050209,20050209,NULL,NULL,NULL,3,1
1325385,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325386,756,2,2/1/2005,20050201,20050201,20050201,20050202,NULL,20050327,1,1
1325388,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325390,276,2,2/1/2005,20050908,20050910,20050910,NULL,NULL,NULL,3,1
1325391,752,5,2/1/2005,20050201,20050201,NULL,NULL,NULL,20050201,23,1
1325393,276,2,2/1/2005,20050201,20050204,20050204,NULL,NULL,NULL,3,1
1325396,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325398,276,2,2/1/2005,20050204,20050213,20050213,NULL,NULL,NULL,3,1
1325399,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325400,616,9,2/1/2005,20050725,20050725,20050725,NULL,NULL,NULL,1,1
1325401,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325404,40,2,2/1/2005,20050326,20050326,20050326,NULL,NULL,NULL,1,0
1325406,250,6,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325407,826,1,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325408,724,4,2/1/2005,20050204,20050204,20050204,NULL,NULL,20050206,1,1
1325410,756,2,2/1/2005,20050325,20050325,20050325,NULL,NULL,NULL,1,1
1325411,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325412,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325413,276,2,2/1/2005,20050701,20050702,20050702,NULL,NULL,NULL,3,1
1325414,40,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325416,40,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325417,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325418,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325419,616,9,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,1,1
1325420,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325422,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325423,276,2,2/1/2005,20050323,20050323,20050323,NULL,NULL,NULL,3,1
1325425,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,0
1325426,496,2,2/1/2005,20050315,20050319,20050319,NULL,NULL,NULL,1,1
1325427,250,6,2/1/2005,20050201,20050201,20050201,20050404,20050404,NULL,1,1
1325431,208,11,2/1/2005,20050214,20050214,20050214,20050416,20050301,NULL,1,1
1325433,300,8,2/1/2005,20050201,20050201,20050201,20050201,NULL,NULL,14,0
1325434,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325437,276,2,2/1/2005,20050831,20050904,20050904,NULL,NULL,NULL,3,1
1325439,792,7,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,9,1
1325441,276,2,2/1/2005,20050202,20050202,20050202,NULL,NULL,NULL,3,1
1325444,756,3,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325445,826,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325446,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325449,276,2,2/1/2005,20050208,20050208,20050208,NULL,NULL,NULL,3,1
1325452,616,9,2/1/2005,20050203,20050203,20050203,20050303,20050207,NULL,1,1
1325453,276,2,2/1/2005,20050201,20050201,20050215,20050826,NULL,20050201,23,1
1325456,250,6,2/1/2005,20050201,20050208,20050208,NULL,NULL,NULL,1,1
1325457,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325459,276,2,2/1/2005,20050308,20050210,20050210,NULL,NULL,NULL,3,1
1325461,276,2,2/1/2005,20050203,20050207,20050207,NULL,NULL,NULL,3,1
1325464,300,8,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325465,208,11,2/1/2005,20050204,20050207,20050207,20050207,NULL,NULL,1,1
1325467,276,2,2/1/2005,20050205,20050207,20050207,NULL,NULL,NULL,3,1
1325469,276,2,2/1/2005,20050204,20050205,20050205,NULL,NULL,NULL,3,1
1325470,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325472,724,4,2/1/2005,20050201,20050201,20050201,20050203,NULL,NULL,1,1
1325475,300,8,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,14,1
1325476,250,6,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325478,208,11,2/1/2005,20050202,20050202,20050206,20050207,NULL,20050202,1,1
1325479,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325481,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325483,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325487,578,10,2/1/2005,20050316,20050316,20050316,NULL,NULL,NULL,1,1
1325488,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325489,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325490,792,7,2/1/2005,20050201,20050201,20050201,20050723,NULL,NULL,9,1
1325491,724,4,2/1/2005,20050217,20050218,20050218,NULL,NULL,NULL,1,1
1325492,40,2,2/1/2005,20050201,20050201,NULL,20050201,20050203,NULL,24,1
1325493,276,2,2/1/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1325496,616,9,2/1/2005,20050204,20050204,20050204,20050204,NULL,NULL,1,1
1325497,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325498,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325499,276,2,2/1/2005,20050208,20050209,20050209,NULL,NULL,NULL,3,1
1325501,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325505,208,11,2/1/2005,20050201,20050201,NULL,20050201,NULL,NULL,24,1
1325510,442,1,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325511,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325512,616,9,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,1,1
1325513,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325514,276,2,2/1/2005,20050203,20050203,20050203,NULL,NULL,NULL,3,1
1325515,276,2,2/1/2005,20050702,20050702,20050702,NULL,NULL,NULL,3,1
1325516,208,11,2/1/2005,20050201,20050202,20050202,NULL,NULL,NULL,1,1
1325520,250,6,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325521,276,2,2/1/2005,20050208,20050208,20050208,NULL,NULL,NULL,3,0
1325522,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325523,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325524,276,2,2/1/2005,20050205,20050207,20050207,NULL,NULL,NULL,3,1
1325526,208,11,2/1/2005,20050201,20050205,20050205,NULL,NULL,NULL,1,1
1325527,300,8,2/1/2005,20050204,20050204,20050204,20050204,NULL,NULL,1,0
1325529,208,11,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325530,208,11,2/1/2005,20050201,20050201,20050204,NULL,NULL,20050201,1,1
1325533,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
1325535,276,2,2/1/2005,20050204,20050204,20050204,NULL,NULL,NULL,3,1
1325537,276,2,2/1/2005,20050830,20050902,20050902,NULL,NULL,NULL,3,1
1325538,40,2,2/1/2005,20050409,20050409,20050409,NULL,NULL,NULL,1,1
1325539,276,2,2/1/2005,20050831,20050901,20050901,NULL,NULL,NULL,3,1
1325541,826,1,2/1/2005,20050207,20050207,20050207,NULL,NULL,NULL,1,1
1325542,208,11,2/1/2005,20050201,20050201,NULL,20050201,NULL,NULL,24,1
1325543,300,8,2/1/2005,20050208,20050208,20050208,NULL,NULL,NULL,14,1
1325544,826,1,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325546,276,2,2/1/2005,20050404,20050404,20050404,NULL,NULL,NULL,3,1
1325548,756,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,1,1
1325549,276,2,2/1/2005,20050201,20050201,20050201,NULL,NULL,NULL,3,1
